id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,service_summary,subcategory_components
48a7f987-a669-4c85-9967-9b3b7ec31b73,2c4f6605-debb-4b43-afb7-d3007670d65a,General Household Furniture (except Wood and Metal) Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:14.145639+00,,AI visualization for General Household Furniture (except Wood and Metal) Manufacturing across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Household Furniture (except Wood and Metal) Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-household-furniture-except-wood-and-metal-manufacturing,,violet,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%238b5cf6"",""theme_key"":""violet"",""brand_name"":""Vertex Sample General Household Furniture (except Wood And Metal) Manufacturing Solutions""}",3,"The e-commerce general household furniture manufacturing service offers custom-made, non-wood and non-metal furniture pieces for residential spaces, such as living rooms, bedrooms, dining rooms, and home offices, as well as for commercial settings like hotels, restaurants, and offices. This service typically involves designing and producing a wide range of furniture items, including sofas, sectionals, chairs, tables, desks, and cabinets, using materials like fabric, plastic, glass, and stone. The provider creates and sells these custom furniture pieces through an online platform, allowing customers to browse and purchase products that fit their specific needs and styles. The goal of this service is to provide customers with unique, high-quality furniture solutions that enhance their living and working spaces.",
48bb91b9-97ae-4bdf-836e-04a91c0e79f6,8c07b142-9673-4897-b058-bf81dd2d0ecd,General Other Personal Care Services (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:16.639442+00,,AI visualization for General Other Personal Care Services across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Other Personal Care Services in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-other-personal-care-services-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBmNzY2ZSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R088L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Evergreen General Other Personal Care Services""}",4,"General Other Personal Care Services is a supportive service that empowers individuals to maintain their daily routines and independence in their own homes or residential care settings. It encompasses a range of personal care activities such as bathing, dressing, and grooming, as well as assistance with meal preparation and medication management. The ultimate goal of this service is to enhance the quality of life and overall well-being of individuals who require additional support.",
4a066caf-4eeb-435e-adb0-3b463ecf0e58,a589198b-05a4-434b-a760-2128c551a3d8,Campground Layout (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:42.721987+00,,AI visualization for Campground Layout across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Campground Layout in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",campground-layout,,amber,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2Y1OWUwYiIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+Q0w8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Campground Layout Inc""}",2,"Campground layout is an e-commerce service that helps RV parks and campgrounds create functional and visually appealing spaces for their guests. It involves designing the layout of campsites, amenities, and other facilities to optimize the use of space and enhance the overall camping experience. The provider typically offers customized digital layouts and recommendations for site placement, roadways, and other infrastructure elements. The goal is to increase efficiency, reduce congestion, and improve the overall satisfaction of campers and RV owners.",
4b29bdd7-5df0-43db-954a-326a76713aa8,e18d2cee-a2f5-4720-a71d-499768a112b1,Women's Clothing,active,2025-10-13 05:01:50.311674+00,2026-01-30 16:22:23.154506+00,,Professional women's fashion and apparel,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Women's Clothing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",women-s-clothing,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",4,"Women's clothing is a service that offers a curated selection of fashion items tailored to individual tastes and needs. It can cater to various styles and preferences for different occasions like formal events, work attire, casual outings, and everyday wear. The provider typically provides personalized styling advice and custom alterations to ensure a perfect fit. The outcome is a tailored wardrobe that enhances the client's confidence and personal style.",
4b9e32e1-1db5-40b7-b2c5-01b8b676e0e3,09a763f6-6b1c-4406-9e2c-0c8abdf7eae2,Wig & Hairpiece (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:25.73008+00,,AI visualization for Wig & Hairpiece across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Wig & Hairpiece in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",wig-hairpiece,,amber,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Acme Wig & Hairpiece Co""}",2,"The Wig & Hairpiece e-commerce service offers a curated selection of high-quality wigs and hairpieces for individuals seeking to enhance their natural look or address hair loss. This service caters to a range of customers, including those visiting beauty salons, online shoppers, and individuals with medical conditions such as alopecia or cancer. By providing a convenient online shopping experience, the service aims to help customers find the perfect wig or hairpiece to match their style and preferences.",
4ba314aa-e33a-4ea8-b7cc-f7a66f2188de,6415a4a5-1542-4662-b04f-e67166432425,General Commercial and Institutional Building Construction (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:38.60366+00,,AI visualization for General Commercial and Institutional Building Construction across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Commercial and Institutional Building Construction in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-commercial-and-institutional-building-construction,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0M8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""TrueClean General Commercial And Institutional Building Construction Inc""}",1,"General Commercial and Institutional Building Construction is a service where a provider oversees the construction of large-scale projects such as office buildings, schools, hospitals, shopping centers, and government facilities. The provider typically manages the building process from initial planning to completion, handling aspects like site preparation, foundation work, structural framing, and exterior finishing. By taking charge of the construction process, the provider ensures that the building is completed on time, within budget, and meets the necessary safety and quality standards.",
4d1a507b-daa0-4815-a4db-2bb583bcd372,8c07b142-9673-4897-b058-bf81dd2d0ecd,Microblading (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:32.898476+00,,AI visualization for Microblading across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Microblading in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",microblading,,orange,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2VhNTgwYyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+TTwvdGV4dD4KPC9zdmc+"",""theme_key"":""neutral"",""brand_name"":""Northstar Sample Microblading Solutions""}",2,"Microblading is a service where an e-commerce provider offers personalized, at-home microblading solutions for individuals seeking to enhance their eyebrows. This typically includes a comprehensive online consultation, customized microblading design, and a take-home microblading kit with all necessary materials and instructions. The goal of microblading through this e-commerce service is to provide a convenient and effective way to achieve natural-looking, fuller eyebrows from the comfort of one's own home.",
4e7d05e5-51a6-499d-b7fc-0ef1ce8fc798,263225cf-ada3-442c-b54e-ade7b4504071,"General Sewing, Needlework, and Piece Goods Stores (Service)",active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:40.407924+00,,"AI visualization for General Sewing, Needlework, and Piece Goods Stores across e-commerce and services.",,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Sewing, Needlework, and Piece Goods Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-sewing-needlework-and-piece-goods-stores-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzExMTgyNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1M8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Sewing, Needlework, And Piece Goods Stores LLC""}",4,"A general sewing, needlework, and piece goods store service offers customers access to a wide range of sewing supplies, materials, and expertise. This service caters to residential and commercial customers, such as home sewers, quilters, tailors, fashion designers, and textile artists working from home or in small studios. The provider typically offers guidance on fabric selection, sewing techniques, and project planning, as well as access to sewing machines, sergers, and other equipment for in-store use. The goal of this service is to empower customers to create their own unique projects and products.",
4ed589b1-0bbd-4be4-a75e-4f1820cefaec,6415a4a5-1542-4662-b04f-e67166432425,General Commercial and Institutional Building Construction (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:46.102491+00,,AI visualization for General Commercial and Institutional Building Construction across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Commercial and Institutional Building Construction in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-commercial-and-institutional-building-construction-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0M8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""TrueClean General Commercial And Institutional Building Construction Inc""}",10,"General commercial and institutional building construction is a comprehensive service that encompasses the planning, management, and execution of large-scale construction projects for businesses, government institutions, and other organizations. It typically involves coordinating with architects, engineers, and other stakeholders to bring a project from design to completion, ensuring that it meets the required building codes, safety standards, and client specifications. The goal of this service is to deliver a fully functional and safe building that meets the needs of its occupants and users.",
504077d6-e90d-45a6-9422-e1180e1147e8,382515fb-520f-4913-bf5a-974473f41417,General All Other Home Furnishings Stores,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:25.508545+00,,AI visualization for General All Other Home Furnishings Stores products. Let shoppers preview items before purchase.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General All Other Home Furnishings Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-all-other-home-furnishings-stores,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBlYTVlOSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0E8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""ClearView Sample General All Other Home Furnishings Stores Co""}",1,"General all other home furnishings stores provide a wide range of home decor and furnishings products through an e-commerce platform, offering customers a vast selection of items for various rooms and styles in their homes. These stores often carry a diverse assortment of products, including accent furniture, decorative accessories, textiles, and more, allowing customers to find unique pieces to enhance their living spaces. Typically, the provider offers online product browsing and purchasing, as well as shipping or delivery of the selected items directly to the customer's doorstep. The goal of these stores is to help customers create a personalized and inviting home environment.",
