id,prompt,variables,created_at,updated_at,account_id,suggestion_label,subcategory_id
1966b877-f03e-448f-a0cb-fb4909073404,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design are you looking for?. Option: A serene garden with a Japanese-inspired design, featuring a koi pond, a bamboo fence, and a few carefully pruned trees. Direction details: A peaceful and contemplative garden design that incorporates elements of Japanese culture Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-20 21:00:19.755026+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
19a2443c-45a2-4566-afac-d0d26b12d6d3,"Elegant nightstand with classic styling, professional photography, no text",,2025-10-13 05:02:13.288264+00,2026-03-30 16:50:05.965655+00,,,
1a842918-abf6-499f-9edb-3b4d58035a71,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: An urban rooftop with a small patio, a few potted plants, and a city view. Direction details: A modern and sleek design that emphasizes functional spaces and city views Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-20 21:01:41.805524+00,2026-03-30 16:45:25.682176+00,,,d59017d8-8fa9-4d1a-a05d-aca761e5c530
1bedf967-fcb7-4cdf-9272-f3f262964f06,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A formal garden with a symmetrical design, featuring a small fountain, a variety of topiaries, and a stone patio.. Direction details: A elegant and sophisticated garden design that emphasizes symmetry and order. Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-17 19:28:00.341283+00,2026-03-30 16:50:05.965655+00,,,
1d8607a1-9470-40a2-98f8-e6995b6ecc5c,"Luxury hair treatment area with sophisticated styling, clean aesthetic, no text",,2025-10-13 05:02:07.975892+00,2026-03-30 16:50:05.965655+00,,,
1e0c9e90-2ef9-4a0b-bfda-f585a7d464bd,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A charming garden with an English country design, featuring a small pond, a variety of flowers, and a wooden bench.. Direction details: A classic and inviting garden design that evokes the charm of the English countryside. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:13:46.824471+00,2026-03-30 16:50:05.965655+00,,,
1e438b39-5197-4850-b342-4fe7099bf264,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Landscaping is a service where a provider transforms outdoor spaces such as residential yards, commercial properties, parks, hotels, and resorts. It typically includes a comprehensive plan for hardscapes like patios, walkways, and driveways, as well as softscapes like gardens, lawns, and trees. The provider will also consider factors such as drainage, irrigation, and lighting to create a functional and visually appealing outdoor environment. The goal of landscaping is to enhance the beauty and usability of the space, increasing its value and enjoyment for occupants.: What style of landscaping are you looking for?. Option: A mountain-themed landscape with a small patio, a variety of evergreen trees, and a few rustic elements. Direction details: A cozy and natural outdoor space inspired by mountain lodges Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:12:46.734014+00,2026-03-30 16:50:05.965655+00,,,
1e4747fe-6fba-4f8b-bf4a-02f56764e41f,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.. Refinement category: Outdoor Kitchen. Option: sleek black outdoor kitchen with modern cabinetry lines.",,2026-03-23 16:44:57.10404+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
1e90c9c8-6a56-43cb-9d01-6a728bf7d4c0,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design are you looking for?. Option: A charming garden with a farmhouse style design, featuring a picket fence, a few vegetable beds, and a wooden bench. Direction details: A cozy and inviting garden design that evokes the warmth and simplicity of a farmhouse Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-20 21:00:30.042987+00,2026-03-30 16:45:25.682176+00,,,557fd1e8-c876-4c2a-9e01-525b7563c835
1f3c1521-80ae-4f9f-ac79-41115a31ac99,"Modern wardrobe with contemporary design, clean background, no text",,2025-10-13 05:02:46.552378+00,2026-03-30 16:50:05.965655+00,,,
1f3f02d5-d6c5-49db-8dcd-54342810240a,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Lighting Fixtures. Option: matte black modern light fixtures with crisp clean lines.",,2026-03-23 18:53:20.512265+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
